,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
33,random,1,13,14,[152.22068911320298],152.22068911320298,163.68216005041552,
34,random,1,14,15,[153.76270622403183],153.76270622403183,163.68216005041552,
35,random,1,15,16,[120.14447039437856],120.14447039437856,163.68216005041552,
36,random,1,16,17,[139.78164266941704],139.78164266941704,163.68216005041552,
37,random,1,17,18,[109.58044587207594],109.58044587207594,163.68216005041552,
38,random,1,18,19,[106.22927448999997],106.22927448999997,163.68216005041552,
39,random,1,19,20,[147.0022769034152],147.0022769034152,163.68216005041552,
40,random,2,0,1,[142.37274889861231],142.37274889861231,142.37274889861231,
41,random,2,1,2,[139.34604170468722],139.34604170468722,142.37274889861231,
42,random,2,2,3,[134.92790723134476],134.92790723134476,142.37274889861231,
43,random,2,3,4,[157.3709982220219],157.3709982220219,157.3709982220219,
44,random,2,4,5,[162.45475186999536],162.45475186999536,162.45475186999536,
45,random,2,5,6,[144.37198284311458],144.37198284311458,162.45475186999536,
46,random,2,6,7,[141.99720450911195],141.99720450911195,162.45475186999536,
47,random,2,7,8,[106.22927448999997],106.22927448999997,162.45475186999536,
48,random,2,8,9,[139.77718748970685],139.77718748970685,162.45475186999536,
49,random,2,9,10,[172.9382536276803],172.9382536276803,172.9382536276803,
50,random,2,10,11,[138.6573753120435],138.6573753120435,172.9382536276803,
51,random,2,11,12,[145.3396217994108],145.3396217994108,172.9382536276803,
52,random,2,12,13,[121.70683253959652],121.70683253959652,172.9382536276803,
53,random,2,13,14,[142.00747890081215],142.00747890081215,172.9382536276803,
54,random,2,14,15,[134.14889825638772],134.14889825638772,172.9382536276803,
55,random,2,15,16,[156.19085691648428],156.19085691648428,172.9382536276803,
56,random,2,16,17,[151.04621599946466],151.04621599946466,172.9382536276803,
57,random,2,17,18,[148.9973261341777],148.9973261341777,172.9382536276803,
58,random,2,18,19,[144.96028373864337],144.96028373864337,172.9382536276803,
59,random,2,19,20,[119.5667350783483],119.5667350783483,172.9382536276803,
60,random,3,0,1,[128.29589493037537],128.29589493037537,128.29589493037537,
61,random,3,1,2,[133.96956615054],133.96956615054,133.96956615054,
62,random,3,2,3,[143.75696615970708],143.75696615970708,143.75696615970708,
63,random,3,3,4,[134.92790723134476],134.92790723134476,143.75696615970708,
64,random,3,4,5,[122.9576937349564],122.9576937349564,143.75696615970708,
65,random,3,5,6,[139.8889943859047],139.8889943859047,143.75696615970708,
66,random,3,6,7,[148.72605678839184],148.72605678839184,148.72605678839184,
67,random,3,7,8,[113.43623595623639],113.43623595623639,148.72605678839184,
68,random,3,8,9,[149.57831360708985],149.57831360708985,149.57831360708985,
69,random,3,9,10,[151.04621599946466],151.04621599946466,151.04621599946466,
70,random,3,10,11,[135.00685581032218],135.00685581032218,151.04621599946466,
71,random,3,11,12,[157.2601275502924],157.2601275502924,157.2601275502924,
72,random,3,12,13,[142.00747890081215],142.00747890081215,157.2601275502924,
73,random,3,13,14,[123.93811332092741],123.93811332092741,157.2601275502924,
74,random,3,14,15,[137.6825662628294],137.6825662628294,157.2601275502924,
75,random,3,15,16,[146.13669614786681],146.13669614786681,157.2601275502924,
76,random,3,16,17,[122.3984434787847],122.3984434787847,157.2601275502924,
77,random,3,17,18,[142.37274889861231],142.37274889861231,157.2601275502924,
78,random,3,18,19,[106.22927448999997],106.22927448999997,157.2601275502924,
79,random,3,19,20,[143.56320631279337],143.56320631279337,157.2601275502924,
80,random,4,0,1,[121.70683253959652],121.70683253959652,121.70683253959652,
81,random,4,1,2,[148.38798148885505],148.38798148885505,148.38798148885505,
82,random,4,2,3,[83.16394518020324],83.16394518020324,148.38798148885505,
83,random,4,3,4,[113.78737139047261],113.78737139047261,148.38798148885505,
84,random,4,4,5,[153.81739983748278],153.81739983748278,153.81739983748278,
85,random,4,5,6,[172.9382536276803],172.9382536276803,172.9382536276803,
86,random,4,6,7,[123.8089980191226],123.8089980191226,172.9382536276803,
87,random,4,7,8,[144.37198284311458],144.37198284311458,172.9382536276803,
88,random,4,8,9,[145.51819311471445],145.51819311471445,172.9382536276803,
89,random,4,9,10,[137.90638877821684],137.90638877821684,172.9382536276803,
90,random,4,10,11,[120.14447039437856],120.14447039437856,172.9382536276803,
91,random,4,11,12,[134.92790723134476],134.92790723134476,172.9382536276803,
92,random,4,12,13,[141.23533652070077],141.23533652070077,172.9382536276803,
93,random,4,13,14,[143.50927187424523],143.50927187424523,172.9382536276803,
94,random,4,14,15,[150.79684372186182],150.79684372186182,172.9382536276803,
95,random,4,15,16,[147.49402922192442],147.49402922192442,172.9382536276803,
96,random,4,16,17,[164.95783085754786],164.95783085754786,172.9382536276803,
97,random,4,17,18,[137.6825662628294],137.6825662628294,172.9382536276803,
98,random,4,18,19,[127.64440554317409],127.64440554317409,172.9382536276803,
99,random,4,19,20,[127.23817967487085],127.23817967487085,172.9382536276803,
0,0,0,0,1,[164.95783085754786],164.95783085754786,164.95783085754786,
1,0,0,1,2,[141.23533652070077],141.23533652070077,164.95783085754786,
2,0,0,2,3,[125.78672619143359],125.78672619143359,164.95783085754786,
3,0,0,3,4,[143.1990010858288],143.1990010858288,164.95783085754786,
4,0,0,4,5,[106.22927448999997],106.22927448999997,164.95783085754786,
5,0,0,5,6,[113.43623595623639],113.43623595623639,164.95783085754786,
6,0,0,6,7,[141.99720450911195],141.99720450911195,164.95783085754786,
7,0,0,7,8,[157.3709982220219],157.3709982220219,164.95783085754786,
8,0,0,8,9,[158.1333799161532],158.1333799161532,164.95783085754786,
9,0,0,9,10,[135.00685581032218],135.00685581032218,164.95783085754786,
10,0,0,10,11,[151.04621599946466],151.04621599946466,164.95783085754786,
11,0,0,11,12,[122.0447716941213],122.0447716941213,164.95783085754786,
12,0,0,12,13,[153.76270622403183],153.76270622403183,164.95783085754786,
13,0,0,13,14,[152.22068911320298],152.22068911320298,164.95783085754786,
14,0,0,14,15,[162.45242842752012],162.45242842752012,164.95783085754786,
15,0,0,15,16,[172.9382536276803],172.9382536276803,172.9382536276803,
16,0,0,16,17,[150.35400489203658],150.35400489203658,172.9382536276803,
17,0,0,17,18,[119.10061804970184],119.10061804970184,172.9382536276803,
18,0,0,18,19,[163.68216005041552],163.68216005041552,172.9382536276803,
19,0,0,19,20,[166.22193370353094],166.22193370353094,172.9382536276803,
20,0,1,0,1,[120.14447039437856],120.14447039437856,120.14447039437856,
21,0,1,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,
22,0,1,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,
23,0,1,3,4,[122.0447716941213],122.0447716941213,141.23533652070077,
24,0,1,4,5,[113.43623595623639],113.43623595623639,141.23533652070077,
25,0,1,5,6,[125.78672619143359],125.78672619143359,141.23533652070077,
26,0,1,6,7,[142.20137342601748],142.20137342601748,142.20137342601748,
27,0,1,7,8,[148.72605678839184],148.72605678839184,148.72605678839184,
28,0,1,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,
29,0,1,9,10,[117.25187832749276],117.25187832749276,157.3709982220219,
30,0,1,10,11,[151.04621599946466],151.04621599946466,157.3709982220219,
31,0,1,11,12,[135.00685581032218],135.00685581032218,157.3709982220219,
32,0,1,12,13,[150.35400489203658],150.35400489203658,157.3709982220219,
33,0,1,13,14,[119.10061804970184],119.10061804970184,157.3709982220219,
34,0,1,14,15,[158.1333799161532],158.1333799161532,158.1333799161532,
35,0,1,15,16,[143.56320631279337],143.56320631279337,158.1333799161532,
36,0,1,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,
37,0,1,17,18,[162.45242842752012],162.45242842752012,162.45242842752012,
38,0,1,18,19,[139.34604170468722],139.34604170468722,162.45242842752012,
39,0,1,19,20,[153.76270622403183],153.76270622403183,162.45242842752012,
40,0,2,0,1,[115.70130494335822],115.70130494335822,115.70130494335822,
41,0,2,1,2,[106.22927448999997],106.22927448999997,115.70130494335822,
42,0,2,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,
43,0,2,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,
44,0,2,4,5,[125.78672619143359],125.78672619143359,143.1990010858288,
45,0,2,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,
46,0,2,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,
47,0,2,7,8,[147.49402922192442],147.49402922192442,147.49402922192442,
48,0,2,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,
49,0,2,9,10,[151.04621599946466],151.04621599946466,157.3709982220219,
50,0,2,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,
51,0,2,11,12,[121.92929330241844],121.92929330241844,158.1333799161532,
52,0,2,12,13,[119.10061804970184],119.10061804970184,158.1333799161532,
53,0,2,13,14,[150.35400489203658],150.35400489203658,158.1333799161532,
54,0,2,14,15,[152.22068911320298],152.22068911320298,158.1333799161532,
55,0,2,15,16,[137.6825662628294],137.6825662628294,158.1333799161532,
56,0,2,16,17,[142.20137342601748],142.20137342601748,158.1333799161532,
57,0,2,17,18,[162.45242842752012],162.45242842752012,162.45242842752012,
58,0,2,18,19,[153.76270622403183],153.76270622403183,162.45242842752012,
59,0,2,19,20,[148.9973261341777],148.9973261341777,162.45242842752012,
60,0,3,0,1,[144.96028373864337],144.96028373864337,144.96028373864337,
61,0,3,1,2,[141.23533652070077],141.23533652070077,144.96028373864337,
62,0,3,2,3,[106.22927448999997],106.22927448999997,144.96028373864337,
63,0,3,3,4,[125.78672619143359],125.78672619143359,144.96028373864337,
64,0,3,4,5,[148.72605678839184],148.72605678839184,148.72605678839184,
65,0,3,5,6,[113.43623595623639],113.43623595623639,148.72605678839184,
66,0,3,6,7,[142.20137342601748],142.20137342601748,148.72605678839184,
67,0,3,7,8,[117.25187832749276],117.25187832749276,148.72605678839184,
68,0,3,8,9,[137.6825662628294],137.6825662628294,148.72605678839184,
69,0,3,9,10,[157.3709982220219],157.3709982220219,157.3709982220219,
70,0,3,10,11,[151.04621599946466],151.04621599946466,157.3709982220219,
71,0,3,11,12,[109.58044587207594],109.58044587207594,157.3709982220219,
72,0,3,12,13,[119.10061804970184],119.10061804970184,157.3709982220219,
73,0,3,13,14,[135.00685581032218],135.00685581032218,157.3709982220219,
74,0,3,14,15,[158.1333799161532],158.1333799161532,158.1333799161532,
75,0,3,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,
76,0,3,16,17,[143.56320631279337],143.56320631279337,158.1333799161532,
77,0,3,17,18,[150.35400489203658],150.35400489203658,158.1333799161532,
78,0,3,18,19,[139.34604170468722],139.34604170468722,158.1333799161532,
79,0,3,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,
80,0,4,0,1,[142.37274889861231],142.37274889861231,142.37274889861231,
81,0,4,1,2,[141.23533652070077],141.23533652070077,142.37274889861231,
82,0,4,2,3,[106.22927448999997],106.22927448999997,142.37274889861231,
83,0,4,3,4,[125.78672619143359],125.78672619143359,142.37274889861231,
84,0,4,4,5,[113.43623595623639],113.43623595623639,142.37274889861231,
85,0,4,5,6,[122.0447716941213],122.0447716941213,142.37274889861231,
86,0,4,6,7,[147.49402922192442],147.49402922192442,147.49402922192442,
87,0,4,7,8,[117.25187832749276],117.25187832749276,147.49402922192442,
88,0,4,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,
89,0,4,9,10,[135.00685581032218],135.00685581032218,157.3709982220219,
90,0,4,10,11,[158.1333799161532],158.1333799161532,158.1333799161532,
91,0,4,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,
92,0,4,12,13,[152.22068911320298],152.22068911320298,158.1333799161532,
93,0,4,13,14,[150.35400489203658],150.35400489203658,158.1333799161532,
94,0,4,14,15,[119.10061804970184],119.10061804970184,158.1333799161532,
95,0,4,15,16,[137.6825662628294],137.6825662628294,158.1333799161532,
96,0,4,16,17,[139.34604170468722],139.34604170468722,158.1333799161532,
97,0,4,17,18,[142.20137342601748],142.20137342601748,158.1333799161532,
98,0,4,18,19,[141.99720450911195],141.99720450911195,158.1333799161532,
99,0,4,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,
0,noTask_bb,0,0,1,[158.10035989792027],158.10035989792027,158.10035989792027,
1,noTask_bb,0,1,2,[125.78672619143359],125.78672619143359,158.10035989792027,
2,noTask_bb,0,2,3,[144.96028373864337],144.96028373864337,158.10035989792027,
3,noTask_bb,0,3,4,[146.76694916719543],146.76694916719543,158.10035989792027,
4,noTask_bb,0,4,5,[153.76270622403183],153.76270622403183,158.10035989792027,
5,noTask_bb,0,5,6,[120.14447039437856],120.14447039437856,158.10035989792027,
6,noTask_bb,0,6,7,[162.45475186999536],162.45475186999536,162.45475186999536,
7,noTask_bb,0,7,8,[151.04621599946466],151.04621599946466,162.45475186999536,
8,noTask_bb,0,8,9,[135.00685581032218],135.00685581032218,162.45475186999536,
9,noTask_bb,0,9,10,[148.9973261341777],148.9973261341777,162.45475186999536,
10,noTask_bb,0,10,11,[121.92929330241844],121.92929330241844,162.45475186999536,
11,noTask_bb,0,11,12,[119.10061804970184],119.10061804970184,162.45475186999536,
12,noTask_bb,0,12,13,[172.10145777143768],172.10145777143768,172.10145777143768,
13,noTask_bb,0,13,14,[164.95783085754786],164.95783085754786,172.10145777143768,
14,noTask_bb,0,14,15,[158.1333799161532],158.1333799161532,172.10145777143768,
15,noTask_bb,0,15,16,[141.23533652070077],141.23533652070077,172.10145777143768,
16,noTask_bb,0,16,17,[150.35400489203658],150.35400489203658,172.10145777143768,
17,noTask_bb,0,17,18,[157.3709982220219],157.3709982220219,172.10145777143768,
18,noTask_bb,0,18,19,[156.29592045921626],156.29592045921626,172.10145777143768,
19,noTask_bb,0,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,
20,noTask_bb,1,0,1,[146.36334018327767],146.36334018327767,146.36334018327767,
21,noTask_bb,1,1,2,[125.78672619143359],125.78672619143359,146.36334018327767,
22,noTask_bb,1,2,3,[143.50927187424523],143.50927187424523,146.36334018327767,
23,noTask_bb,1,3,4,[145.51819311471445],145.51819311471445,146.36334018327767,
24,noTask_bb,1,4,5,[149.34474941658686],149.34474941658686,149.34474941658686,
25,noTask_bb,1,5,6,[121.92929330241844],121.92929330241844,149.34474941658686,
26,noTask_bb,1,6,7,[140.94417997843442],140.94417997843442,149.34474941658686,
27,noTask_bb,1,7,8,[152.22068911320298],152.22068911320298,152.22068911320298,
28,noTask_bb,1,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,
29,noTask_bb,1,9,10,[144.96028373864337],144.96028373864337,157.3709982220219,
30,noTask_bb,1,10,11,[148.9973261341777],148.9973261341777,157.3709982220219,
31,noTask_bb,1,11,12,[139.34604170468722],139.34604170468722,157.3709982220219,
32,noTask_bb,1,12,13,[127.73307155344756],127.73307155344756,157.3709982220219,
33,noTask_bb,1,13,14,[106.22927448999997],106.22927448999997,157.3709982220219,
34,noTask_bb,1,14,15,[151.04621599946466],151.04621599946466,157.3709982220219,
35,noTask_bb,1,15,16,[158.1333799161532],158.1333799161532,158.1333799161532,
36,noTask_bb,1,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,
37,noTask_bb,1,17,18,[141.23533652070077],141.23533652070077,162.45242842752012,
38,noTask_bb,1,18,19,[142.20137342601748],142.20137342601748,162.45242842752012,
39,noTask_bb,1,19,20,[113.43623595623639],113.43623595623639,162.45242842752012,
40,noTask_bb,2,0,1,[143.56320631279337],143.56320631279337,143.56320631279337,
41,noTask_bb,2,1,2,[125.78672619143359],125.78672619143359,143.56320631279337,
42,noTask_bb,2,2,3,[121.92929330241844],121.92929330241844,143.56320631279337,
43,noTask_bb,2,3,4,[142.37274889861231],142.37274889861231,143.56320631279337,
44,noTask_bb,2,4,5,[140.94417997843442],140.94417997843442,143.56320631279337,
45,noTask_bb,2,5,6,[138.36535852769708],138.36535852769708,143.56320631279337,
46,noTask_bb,2,6,7,[153.81739983748278],153.81739983748278,153.81739983748278,
47,noTask_bb,2,7,8,[139.34604170468722],139.34604170468722,153.81739983748278,
48,noTask_bb,2,8,9,[157.2601275502924],157.2601275502924,157.2601275502924,
49,noTask_bb,2,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,
50,noTask_bb,2,10,11,[162.45242842752012],162.45242842752012,162.45242842752012,
51,noTask_bb,2,11,12,[155.4607999734539],155.4607999734539,162.45242842752012,
52,noTask_bb,2,12,13,[152.22068911320298],152.22068911320298,162.45242842752012,
53,noTask_bb,2,13,14,[148.9973261341777],148.9973261341777,162.45242842752012,
54,noTask_bb,2,14,15,[144.96028373864337],144.96028373864337,162.45242842752012,
55,noTask_bb,2,15,16,[106.22927448999997],106.22927448999997,162.45242842752012,
56,noTask_bb,2,16,17,[150.79684372186182],150.79684372186182,162.45242842752012,
57,noTask_bb,2,17,18,[140.38367430411716],140.38367430411716,162.45242842752012,
58,noTask_bb,2,18,19,[153.76270622403183],153.76270622403183,162.45242842752012,
59,noTask_bb,2,19,20,[150.35400489203658],150.35400489203658,162.45242842752012,
60,noTask_bb,3,0,1,[113.43623595623639],113.43623595623639,113.43623595623639,
61,noTask_bb,3,1,2,[143.56320631279337],143.56320631279337,143.56320631279337,
62,noTask_bb,3,2,3,[121.92929330241844],121.92929330241844,143.56320631279337,
63,noTask_bb,3,3,4,[142.37274889861231],142.37274889861231,143.56320631279337,
64,noTask_bb,3,4,5,[156.19085691648428],156.19085691648428,156.19085691648428,
65,noTask_bb,3,5,6,[137.6825662628294],137.6825662628294,156.19085691648428,
66,noTask_bb,3,6,7,[157.2601275502924],157.2601275502924,157.2601275502924,
67,noTask_bb,3,7,8,[141.5965383612692],141.5965383612692,157.2601275502924,
68,noTask_bb,3,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,
69,noTask_bb,3,9,10,[142.20137342601748],142.20137342601748,158.1333799161532,
70,noTask_bb,3,10,11,[162.45242842752012],162.45242842752012,162.45242842752012,
71,noTask_bb,3,11,12,[155.4607999734539],155.4607999734539,162.45242842752012,
72,noTask_bb,3,12,13,[146.76694916719543],146.76694916719543,162.45242842752012,
73,noTask_bb,3,13,14,[141.99720450911195],141.99720450911195,162.45242842752012,
74,noTask_bb,3,14,15,[120.14447039437856],120.14447039437856,162.45242842752012,
75,noTask_bb,3,15,16,[162.45475186999536],162.45475186999536,162.45475186999536,
76,noTask_bb,3,16,17,[148.9973261341777],148.9973261341777,162.45475186999536,
77,noTask_bb,3,17,18,[153.76270622403183],153.76270622403183,162.45475186999536,
78,noTask_bb,3,18,19,[144.96028373864337],144.96028373864337,162.45475186999536,
79,noTask_bb,3,19,20,[125.78672619143359],125.78672619143359,162.45475186999536,
80,noTask_bb,4,0,1,[142.37274889861231],142.37274889861231,142.37274889861231,
81,noTask_bb,4,1,2,[125.78672619143359],125.78672619143359,142.37274889861231,
82,noTask_bb,4,2,3,[140.94417997843442],140.94417997843442,142.37274889861231,
83,noTask_bb,4,3,4,[142.7204626430639],142.7204626430639,142.7204626430639,
84,noTask_bb,4,4,5,[153.81739983748278],153.81739983748278,153.81739983748278,
85,noTask_bb,4,5,6,[140.38367430411716],140.38367430411716,153.81739983748278,
86,noTask_bb,4,6,7,[139.34604170468722],139.34604170468722,153.81739983748278,
87,noTask_bb,4,7,8,[157.2601275502924],157.2601275502924,157.2601275502924,
88,noTask_bb,4,8,9,[156.19085691648428],156.19085691648428,157.2601275502924,
89,noTask_bb,4,9,10,[162.45242842752012],162.45242842752012,162.45242842752012,
90,noTask_bb,4,10,11,[153.76270622403183],153.76270622403183,162.45242842752012,
91,noTask_bb,4,11,12,[141.5965383612692],141.5965383612692,162.45242842752012,
92,noTask_bb,4,12,13,[133.96956615054],133.96956615054,162.45242842752012,
93,noTask_bb,4,13,14,[144.96028373864337],144.96028373864337,162.45242842752012,
94,noTask_bb,4,14,15,[148.9973261341777],148.9973261341777,162.45242842752012,
95,noTask_bb,4,15,16,[117.25187832749276],117.25187832749276,162.45242842752012,
96,noTask_bb,4,16,17,[158.1333799161532],158.1333799161532,162.45242842752012,
97,noTask_bb,4,17,18,[152.22068911320298],152.22068911320298,162.45242842752012,
98,noTask_bb,4,18,19,[141.23533652070077],141.23533652070077,162.45242842752012,
99,noTask_bb,4,19,20,[157.3709982220219],157.3709982220219,162.45242842752012,
0,2,0,0,1,[121.70683253959652],121.70683253959652,121.70683253959652,0.0
1,2,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,2,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,0.0
3,2,0,3,4,[125.78672619143359],125.78672619143359,141.23533652070077,0.0
4,2,0,4,5,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
5,2,0,5,6,[122.0447716941213],122.0447716941213,141.23533652070077,0.0
6,2,0,6,7,[117.25187832749276],117.25187832749276,141.23533652070077,0.0
7,2,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
8,2,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,0.0
9,2,0,9,10,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
10,2,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
11,2,0,11,12,[119.10061804970184],119.10061804970184,158.1333799161532,0.0
12,2,0,12,13,[163.68216005041552],163.68216005041552,163.68216005041552,0.0
13,2,0,13,14,[141.99720450911195],141.99720450911195,163.68216005041552,0.0
14,2,0,14,15,[135.00685581032218],135.00685581032218,163.68216005041552,0.0
15,2,0,15,16,[152.22068911320298],152.22068911320298,163.68216005041552,0.0
16,2,0,16,17,[162.45242842752012],162.45242842752012,163.68216005041552,0.0
17,2,0,17,18,[142.20137342601748],142.20137342601748,163.68216005041552,0.0
18,2,0,18,19,[139.34604170468722],139.34604170468722,163.68216005041552,0.0
19,2,0,19,20,[166.22193370353094],166.22193370353094,166.22193370353094,0.0
20,2,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0
21,2,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
22,2,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
23,2,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,1.0
24,2,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,1.0
25,2,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,1.0
26,2,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,1.0
27,2,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
28,2,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
29,2,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,1.0
30,2,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
31,2,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
32,2,0,12,13,[121.92929330241844],121.92929330241844,158.1333799161532,1.0
33,2,0,13,14,[152.22068911320298],152.22068911320298,158.1333799161532,1.0
34,2,0,14,15,[162.45242842752012],162.45242842752012,162.45242842752012,1.0
35,2,0,15,16,[137.6825662628294],137.6825662628294,162.45242842752012,1.0
36,2,0,16,17,[153.76270622403183],153.76270622403183,162.45242842752012,1.0
37,2,0,17,18,[148.9973261341777],148.9973261341777,162.45242842752012,1.0
38,2,0,18,19,[172.9382536276803],172.9382536276803,172.9382536276803,1.0
39,2,0,19,20,[139.34604170468722],139.34604170468722,172.9382536276803,1.0
40,2,0,0,1,[150.79684372186182],150.79684372186182,150.79684372186182,2.0
41,2,0,1,2,[141.23533652070077],141.23533652070077,150.79684372186182,2.0
42,2,0,2,3,[106.22927448999997],106.22927448999997,150.79684372186182,2.0
43,2,0,3,4,[125.78672619143359],125.78672619143359,150.79684372186182,2.0
44,2,0,4,5,[113.43623595623639],113.43623595623639,150.79684372186182,2.0
45,2,0,5,6,[117.25187832749276],117.25187832749276,150.79684372186182,2.0
46,2,0,6,7,[122.0447716941213],122.0447716941213,150.79684372186182,2.0
47,2,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
48,2,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
49,2,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,2.0
50,2,0,10,11,[143.56320631279337],143.56320631279337,158.1333799161532,2.0
51,2,0,11,12,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
52,2,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
53,2,0,13,14,[135.00685581032218],135.00685581032218,158.1333799161532,2.0
54,2,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
55,2,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,2.0
56,2,0,16,17,[147.49402922192442],147.49402922192442,158.1333799161532,2.0
57,2,0,17,18,[143.75696615970708],143.75696615970708,158.1333799161532,2.0
58,2,0,18,19,[142.7204626430639],142.7204626430639,158.1333799161532,2.0
59,2,0,19,20,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
60,2,0,0,1,[147.49402922192442],147.49402922192442,147.49402922192442,3.0
61,2,0,1,2,[141.23533652070077],141.23533652070077,147.49402922192442,3.0
62,2,0,2,3,[106.22927448999997],106.22927448999997,147.49402922192442,3.0
63,2,0,3,4,[125.78672619143359],125.78672619143359,147.49402922192442,3.0
64,2,0,4,5,[113.43623595623639],113.43623595623639,147.49402922192442,3.0
65,2,0,5,6,[117.25187832749276],117.25187832749276,147.49402922192442,3.0
